resolved;question_uid;answers_count;answer_uid;date_time;time_difference;time_difference_rank;solution;len;len_rank;wordcount;wordcount_rank;avg_chars_per_word;avg_chars_per_word_rank;sentences;sentences_rank;avg_words_per_sentence;avg_words_per_sentence_rank;longest_sentence;longest_sentence_rank;views;views_rank;loglikelihood;loglikelihood_ascending_rank;loglikelihood_descending_rank;F-K;F-K_ascending_rank;F-K_descending_rank;upvotes;upvotes_rank;has_links;has_code_snippet;has_tags
False;;2;382.2;16/05/13 04:01;98940.0;2;False;123;2;22;2;5.59;2;1;2;22.00;1;22;1;375;1;0.01;1;2;37.059.000.000.000.000;1;2;0;2;False;False;False
False;383;5;383.1;12/05/13 22:12;5309280.0;1;False;1310;2;132;1;9.92;1;4;2;33.00;4;56;2;395;1;0.08;5;1;2192.08;4;2;0;1;False;True;False
False;;5;383.2;13/05/13 03:56;12554880.0;5;False;41;5;8;5;5.12;4;2;4;4.00;2;4;5;395;2;0.00;1;4;6.857.000.000.000.000;1;5;0;2;False;False;False
True;;5;383.3;15/05/13 07:35;12368940.0;4;False;1790;1;131;2;13.66;5;5;1;26.20;5;71;1;379;3;0.04;4;2;3.853.228;5;1;0;3;True;True;False
True;;5;383.4;15/05/13 14:48;12342960.0;3;False;390;3;69;3;5.65;2;2;5;34.50;3;35;3;363;4;0.03;3;3;10.834.650.000.000.000;3;3;0;4;False;False;False
False;;5;383.5;16/05/13 05:11;12291180.0;2;False;115;4;21;4;5.48;3;3;3;7.00;1;10;4;359;5;0.00;2;5;28.214.000.000.000.000;2;4;0;5;False;False;False
False;384;1;384.1;16/05/13 20:07;47040.0;1;False;281;1;37;1;7.59;1;4;1;9.25;1;14;1;235;1;0.01;1;1;8.022.175;1;1;0;1;True;False;False
False;385;1;385.1;16/05/13 20:21;47100.0;1;False;330;1;40;1;8.25;1;2;1;20.00;1;21;1;203;1;0.01;1;1;841.81;1;1;0;1;True;False;False
False;386;1;386.1;17/05/13 11:37;121560.0;1;False;173;1;30;1;5.77;1;2;1;15.00;1;18;1;215;1;0.02;1;1;4.504.600.000.000.000;1;1;0;1;False;True;False
True;387;1;387.1;19/05/13 22:30;2940.0;1;True;113;1;24;1;4.71;1;3;1;8.00;1;17;1;398;1;0.01;1;1;28.253.000.000.000.000;1;1;0;1;False;False;False
False;388;4;388.1;20/05/13 10:28;5040.0;1;False;561;1;94;1;5.97;2;11;1;8.55;1;21;2;371;1;0.07;4;1;16.161.445;4;1;0;1;False;False;False
False;;4;388.2;20/05/13 10:44;6000.0;2;False;132;3;17;4;7.76;1;7;2;2.43;3;8;4;366;2;0.00;1;4;37.475.770.000.000.000;2;3;0;2;False;False;False
True;;4;388.3;20/05/13 15:12;22080.0;3;True;425;2;78;2;5.45;3;5;3;15.60;4;26;1;359;3;0.05;3;2;11.350.940.000.000.000;3;2;0;3;False;False;False
False;;4;388.4;20/05/13 16:31;26820.0;4;False;113;4;21;3;5.38;4;3;4;7.00;2;14;3;356;4;0.01;2;3;24.674.000.000.000.000;1;4;0;4;False;False;False
True;389;3;389.1;16/05/13 19:58;68580.0;1;False;237;2;29;3;8.17;1;2;3;14.50;2;15;3;228;1;0.01;1;3;627265;2;2;0;1;True;False;False
True;;3;389.2;17/05/13 04:10;98100.0;2;False;322;1;61;1;5.28;3;3;1;20.33;1;32;1;224;2;0.03;3;1;8.301.387.000.000.000;3;1;0;2;False;False;False
False;;3;389.3;21/05/13 10:37;466920.0;3;False;233;3;43;2;5.42;2;3;2;14.33;3;27;2;202;3;0.02;2;2;5.563.987.000.000.000;1;3;0;3;False;False;False
True;391;2;391.1;22/05/13 12:50;3780.0;1;True;274;1;48;1;5.71;2;5;1;9.60;1;19;1;323;1;0.03;2;1;684354;2;1;0;1;False;False;False
False;;2;391.2;22/05/13 15:31;13440.0;2;False;18;2;3;2;6.00;1;2;2;1.50;2;2;2;320;2;0.00;1;2;20.395.000.000.000.000;1;2;0;2;False;False;False
False;392;5;392.1;15/05/13 15:00;104760.0;1;False;276;2;56;2;4.93;5;2;3;28.00;2;29;3;368;1;0.03;4;2;7.623.299.999.999.990;4;2;0;1;False;False;False
False;;5;392.2;21/05/13 14:57;622980.0;2;False;218;3;39;3;5.59;3;3;2;13.00;5;29;4;355;2;0.02;3;3;5.912.800.000.000.000;2;4;0;2;False;False;False
False;;5;392.3;22/05/13 13:48;705240.0;3;False;214;4;39;4;5.49;4;2;4;19.50;3;37;2;351;3;0.01;2;4;629215;3;3;0;3;False;False;False
True;;5;392.4;23/05/13 11:12;782280.0;4;True;739;1;128;1;5.77;1;7;1;18.29;4;41;1;348;4;0.13;5;1;20.329.431.000.000.000;5;1;0;4;False;False;False
False;;5;392.5;23/05/13 13:48;791640.0;5;False;62;5;11;5;5.64;2;2;5;5.50;1;9;5;346;5;0.00;1;5;15.175.500.000.000.000;1;5;0;5;False;False;False
False;393;2;393.1;23/05/13 15:18;17880.0;1;False;493;1;86;1;5.73;1;4;1;21.50;1;27;1;231;1;0.05;1;1;13.615.950.000.000.000;2;1;0;1;False;False;False
False;;2;393.2;23/05/13 16:02;20520.0;2;False;331;2;65;2;5.09;2;4;2;16.25;2;21;2;230;2;0.05;2;2;8.757.475;1;2;0;2;False;False;False
False;394;1;394.1;23/05/13 17:28;15060.0;1;False;1341;1;223;1;6.01;1;12;1;18.58;1;40;1;429;1;0.30;1;1;36.142.562.000.000.000;1;1;0;1;True;False;False
False;395;9;395.1;17/05/13 11:41;13200.0;1;False;136;7;22;7;6.18;2;2;5;11.00;9;19;7;629;1;0.01;2;7;35.450.000.000.000.000;3;7;0;1;False;False;False
False;;9;395.2;17/05/13 12:03;14520.0;2;False;116;8;22;8;5.27;8;1;9;22.00;3;22;5;627;2;0.01;3;8;32.339.000.000.000.000;2;8;0;2;False;False;False
False;;9;395.3;17/05/13 15:23;26520.0;3;False;315;5;42;6;7.50;1;2;6;21.00;4;33;3;622;3;0.02;4;4;759.6;4;6;0;3;True;False;False
False;;9;395.4;18/05/13 08:00;86340.0;4;False;476;2;89;2;5.35;7;7;2;12.71;8;19;8;605;4;0.07;8;2;12.637.669;7;3;0;4;False;True;False
False;;9;395.5;21/05/13 15:04;370980.0;5;False;291;6;56;4;5.20;9;4;4;14.00;7;21;6;588;5;0.02;5;5;7.922.700.000.000.000;5;5;0;5;False;False;False
False;;9;395.6;21/05/13 15:14;371580.0;6;False;326;4;56;5;5.82;4;2;7;28.00;2;52;1;584;6;0.02;6;6;962.93;6;4;0;6;False;True;False
True;;9;395.7;23/05/13 06:54;514380.0;7;True;1236;1;229;1;5.40;6;13;1;17.62;5;38;2;581;7;0.37;9;1;34.132.817.999.999.900;9;1;0;7;False;True;False
False;;9;395.8;23/05/13 10:14;526380.0;8;False;461;3;77;3;5.99;3;5;3;15.40;6;31;4;579;8;0.03;7;3;12.884.160.000.000.000;8;2;0;8;False;True;False
False;;9;395.9;24/05/13 10:01;612000.0;9;False;66;9;12;9;5.50;5;2;8;6.00;1;7;9;572;9;0.00;1;9;175.55;1;9;0;9;False;False;False
False;396;8;396.1;23/05/13 10:37;5340.0;1;False;400;3;65;3;6.15;3;5;3;13.00;7;25;4;466;1;0.03;6;3;1098.68;6;3;0;1;False;False;False
False;;8;396.2;23/05/13 10:46;5880.0;2;False;33;7;5;7;6.60;2;1;7;5.00;1;5;7;465;2;0.00;1;7;5.716.000.000.000.000;2;7;0;2;False;False;False
False;;8;396.3;23/05/13 13:30;15720.0;3;False;175;6;33;6;5.30;8;2;5;16.50;6;21;5;462;3;0.01;3;5;48.644.500.000.000.000;3;6;0;3;False;False;False
False;;8;396.4;23/05/13 13:34;15960.0;4;False;249;4;41;4;6.07;4;2;6;20.50;4;26;3;461;4;0.02;5;4;665005;5;4;0;4;False;False;False
False;;8;396.5;23/05/13 16:38;27000.0;5;False;888;2;152;2;5.84;6;7;2;21.71;3;45;1;454;5;0.17;7;2;25.416.769;8;1;0;5;False;False;False
False;;8;396.6;24/05/13 07:25;80220.0;6;False;901;1;169;1;5.33;7;9;1;18.78;5;44;2;449;6;0.20;8;1;24.933.342.000.000.000;7;2;0;6;False;True;False
False;;8;396.7;28/05/13 11:49;441660.0;7;False;21;8;3;8;7.00;1;1;8;3.00;2;3;8;429;7;0.00;2;8;32.78;1;8;0;7;False;False;False
False;;8;396.8;28/05/13 16:02;456840.0;8;False;217;5;37;5;5.86;5;3;4;12.33;8;16;6;428;8;0.01;4;6;5.438.187;4;5;0;8;False;False;False
False;397;5;397.1;26/05/13 23:58;154560.0;1;False;248;5;45;5;5.51;3;4;2;11.25;4;26;5;439;1;0.02;1;4;6.967.975;1;5;0;1;False;False;False
False;;5;397.2;27/05/13 01:13;159060.0;2;False;397;3;74;2;5.36;5;2;4;37.00;2;51;2;437;2;0.06;4;2;11.080.400.000.000.000;3;3;0;2;False;False;False
False;;5;397.3;27/05/13 01:18;159360.0;3;False;594;1;110;1;5.40;4;2;5;55.00;1;59;1;435;3;0.09;5;1;16.342.600.000.000.000;5;1;0;3;False;False;False
False;;5;397.4;27/05/13 04:14;169920.0;4;False;258;4;46;4;5.61;2;3;3;15.33;3;29;3;421;4;0.02;2;5;7.219.887;2;4;0;4;True;False;False
False;;5;397.5;28/05/13 16:21;299940.0;5;False;402;2;67;3;6.00;1;6;1;11.17;5;27;4;383;5;0.03;3;3;11.215.663.000.000.000;4;2;0;5;False;False;False
False;398;5;398.1;21/05/13 16:50;6000.0;1;False;112;3;19;3;5.89;2;2;3;9.50;1;11;3;429;1;0.00;1;3;27.131.500.000.000.000;2;4;0;1;False;False;False
False;;5;398.2;22/05/13 14:40;84600.0;2;False;36;5;8;5;4.50;5;1;5;8.00;3;8;5;413;2;0.00;2;4;81.93;1;5;0;2;False;False;False
True;;5;398.3;22/05/13 15:29;87540.0;3;True;468;1;89;1;5.26;3;5;1;17.80;5;27;1;411;3;0.05;5;1;1.230.352;5;1;0;3;False;False;False
True;;5;398.4;22/05/13 15:56;89160.0;4;False;123;2;25;2;4.92;4;3;2;8.33;2;12;2;409;4;0.01;4;2;3.416.587;4;2;0;4;False;False;False
False;;5;398.5;28/05/13 16:40;610200.0;5;False;102;4;16;4;6.38;1;2;4;8.00;4;10;4;390;5;0.00;3;5;28.253.000.000.000.000;3;3;0;5;False;False;False
False;399;1;399.1;28/05/13 16:59;91440.0;1;False;176;1;38;1;4.63;1;3;1;12.67;1;17;1;247;1;0.02;1;1;41.415.130.000.000.000;1;1;0;1;False;False;False
False;400;1;400.1;28/05/13 17:02;91260.0;1;False;373;1;56;1;6.66;1;3;1;18.67;1;27;1;322;1;0.03;1;1;10.772.913.000.000.000;1;1;0;1;True;False;False
False;401;3;401.1;28/05/13 17:24;11520.0;1;False;159;1;30;1;5.30;3;4;1;7.50;1;14;1;385;1;0.01;2;1;42.393.500.000.000.000;3;1;0;1;False;False;False
False;;3;401.2;28/05/13 17:38;12360.0;2;False;61;3;11;3;5.55;2;2;2;5.50;2;6;3;384;2;0.00;1;3;139955;1;3;0;2;False;False;False
False;;3;401.3;28/05/13 18:22;15000.0;3;False;118;2;21;2;5.62;1;2;3;10.50;3;13;2;380;3;0.01;3;2;29.530.500.000.000.000;2;2;0;3;False;False;False
False;402;9;402.1;23/05/13 13:35;33180.0;1;False;659;4;97;3;6.79;6;6;2;16.17;7;25;5;1156;1;0.07;6;3;18.197.163;6;4;0;1;True;False;True
False;;9;402.2;24/05/13 04:35;87180.0;2;False;1808;2;152;2;11.89;9;5;4;30.40;3;62;2;1152;2;0.09;8;2;4.480.266;8;2;0;2;True;True;True
False;;9;402.3;24/05/13 16:19;129420.0;3;False;361;6;44;7;8.20;3;3;7;14.67;8;27;4;1148;3;0.02;2;5;8.515.313.000.000.000;4;6;0;3;True;False;True
True;;9;402.4;28/05/13 00:08;416760.0;4;False;755;3;96;4;7.86;5;4;5;24.00;4;35;3;1124;4;0.07;7;4;2082.37;7;3;0;4;True;True;True
True;;9;402.5;28/05/13 16:28;475560.0;5;False;331;7;53;6;6.25;8;6;3;8.83;1;14;9;1112;5;0.02;3;6;7.548.537;2;8;0;5;True;False;True
False;;9;402.6;28/05/13 23:20;500280.0;6;False;2177;1;263;1;8.28;2;7;1;37.57;2;80;1;1110;6;0.46;9;1;57.338.623;9;1;0;6;True;True;True
False;;9;402.7;29/05/13 10:26;540240.0;7;False;297;9;33;9;9.00;1;2;9;16.50;6;24;6;1101;7;0.01;1;9;734245;1;9;0;7;False;False;True
False;;9;402.8;29/05/13 23:39;587820.0;8;False;438;5;67;5;6.54;7;4;6;16.75;5;19;7;1096;8;0.02;4;7;12.181.425.000.000.000;5;5;0;8;False;False;True
False;;9;402.9;31/05/13 09:51;710940.0;9;False;328;8;41;8;8.00;4;3;8;13.67;9;15;8;1076;9;0.02;5;8;8.039.413.000.000.000;3;7;0;9;True;False;True
False;403;4;403.1;30/05/13 16:49;20280.0;1;False;199;2;17;3;11.71;4;2;2;8.50;1;9;3;522;1;0.00;1;3;5.305.250.000.000.000;3;2;0;1;True;True;False
False;;4;403.2;30/05/13 17:35;23040.0;2;False;41;4;1;4;41.00;3;1;4;1.00;4;1;4;519;2;0.00;2;4;91.0;1;4;0;2;True;False;False
True;;4;403.3;31/05/13 11:39;88080.0;3;True;221;1;42;1;5.26;1;2;3;21.00;3;27;1;501;3;0.02;4;1;582.6;4;1;0;3;False;False;False
False;;4;403.4;31/05/13 11:51;88800.0;4;False;125;3;25;2;5.00;2;3;1;8.33;2;15;2;499;4;0.01;3;2;31.805.870.000.000.000;2;3;0;4;False;False;False
False;404;3;404.1;18/04/13 10:16;48060.0;1;False;724;1;116;1;6.24;1;5;2;23.20;2;46;1;209;1;0.09;3;1;2.070.258;3;1;0;1;True;False;False
False;;3;404.2;18/04/13 12:40;56700.0;2;False;503;2;91;2;5.53;3;8;1;11.38;3;20;3;207;2;0.04;2;2;14.402.482.000.000.000;2;2;0;2;False;True;False
False;;3;404.3;18/04/13 15:30;66900.0;3;False;267;3;47;3;5.68;2;2;3;23.50;1;26;2;204;3;0.02;1;3;736975;1;3;0;3;False;False;False
True;405;2;405.1;18/04/13 12:53;19200.0;1;True;209;2;17;2;12.29;2;2;2;8.50;1;11;2;296;1;0.00;1;2;542325;1;2;0;1;True;False;False
False;;2;405.2;21/04/13 02:54;242460.0;2;False;320;1;51;1;6.27;1;4;1;12.75;2;25;1;273;2;0.02;2;1;8.271.825;2;1;0;2;False;False;False
False;406;3;406.1;17/04/13 09:32;60.0;1;False;99;3;16;3;6.19;1;2;2;8.00;2;13;3;307;1;0.01;1;2;18.813.000.000.000.000;1;3;0;1;False;True;False
True;;3;406.2;22/04/13 09:59;433680.0;2;True;124;2;21;2;5.90;2;2;3;10.50;3;16;1;268;2;0.01;2;3;35.430.500.000.000.000;2;2;0;2;False;False;False
False;;3;406.3;22/04/13 11:13;438120.0;3;False;259;1;44;1;5.89;3;5;1;8.80;1;15;2;266;3;0.02;3;1;7.312.420.000.000.000;3;1;0;3;False;False;False
False;407;2;407.1;22/04/13 09:39;222480.0;1;False;235;2;43;2;5.47;2;3;2;14.33;2;24;2;190;1;0.02;1;2;5.917.987;1;2;0;1;False;False;False
False;;2;407.2;22/04/13 11:49;230280.0;2;False;665;1;119;1;5.59;1;5;1;23.80;1;34;1;186;2;0.10;2;1;1.822.692;2;1;0;2;False;False;False
False;408;2;408.1;22/04/13 09:54;249480.0;1;False;387;1;65;1;5.95;1;3;1;21.67;1;30;2;421;1;0.03;2;1;10.902.613.000.000.000;2;1;0;1;False;False;False
False;;2;408.2;22/04/13 11:52;256560.0;2;False;224;2;43;2;5.21;2;2;2;21.50;2;38;1;419;2;0.02;1;2;641795;1;2;0;2;False;False;False
True;409;1;409.1;22/04/13 20:27;2040.0;1;True;497;1;60;1;8.28;1;2;1;30.00;1;46;1;289;1;0.05;1;1;13.413.100.000.000.000;1;1;0;1;False;False;False
False;410;8;410.1;08/07/12 08:37;5242500.0;3;False;61;5;11;4;5.55;3;2;3;5.50;1;6;5;5771;2;0.00;1;3;163555;4;5;0;2;False;False;False
False;;8;410.2;10/07/12 08:42;10513200.0;4;False;31;8;4;7;7.75;2;2;4;2.00;5;3;8;5747;3;0.00;2;4;79.59;1;8;0;3;False;False;False
True;;8;410.3;10/07/12 08:59;10514220.0;5;True;4239;1;472;1;8.98;1;3;1;157.33;7;412;1;5773;1;1.06;8;1;10.441.568.700.000.000;8;1;0;4;True;True;False
False;;8;410.4;10/07/12 11:28;10523160.0;6;False;53;7;10;5;5.30;5;2;5;5.00;2;6;6;5739;4;0.00;3;5;139.76;2;7;0;5;False;False;False
False;;8;410.5;10/07/12 11:43;10524060.0;7;False;63;4;12;3;5.25;6;3;2;4.00;3;8;4;5738;5;0.00;4;6;174.77;5;4;1;1;False;False;False
False;;8;410.6;21/07/12 02:47;3752700.0;1;False;177;2;39;2;4.54;7;2;6;19.50;6;34;2;5703;6;0.02;7;2;47.581.500.000.000.000;7;2;0;6;False;False;False
False;;8;410.7;21/07/12 09:15;3775980.0;2;False;121;3;4;8;30.25;8;1;7;4.00;4;4;7;5698;7;0.00;5;7;29.277.000.000.000.000;6;3;0;7;True;False;False
False;;8;410.8;23/04/13 10:39;27627420.0;8;False;55;6;10;6;5.50;4;1;8;10.00;8;10;3;4487;8;0.00;6;8;15.351.000.000.000.000;3;6;0;8;False;False;False
False;411;2;411.1;23/04/13 07:59;28560.0;1;False;318;1;46;1;6.91;1;3;1;15.33;2;21;1;332;1;0.03;2;1;8.635.887;2;1;0;1;False;True;False
True;;2;411.2;24/04/13 06:19;108960.0;2;True;126;2;21;2;6.00;2;1;2;21.00;1;21;2;323;2;0.01;1;2;37.020.000.000.000.000;1;2;0;2;False;False;False
False;412;8;412.1;22/04/13 17:18;7680.0;1;False;301;7;39;7;7.72;1;2;7;19.50;4;24;5;527;4;0.02;2;6;7.354.150.000.000.000;2;7;0;1;True;False;False
False;;8;412.2;23/04/13 09:53;67380.0;2;False;424;4;61;4;6.95;3;3;6;20.33;3;33;3;517;5;0.05;5;4;10.897.387;4;5;0;2;False;False;False
False;;8;412.3;23/04/13 10:57;71220.0;3;False;555;3;103;3;5.39;6;5;3;20.60;2;28;4;514;6;0.06;6;3;14.556.440.000.000.000;6;3;0;3;False;False;False
False;;8;412.4;23/04/13 12:33;76980.0;4;False;103;8;20;8;5.15;7;2;8;10.00;8;19;7;512;7;0.01;1;8;25.971.000.000.000.000;1;8;0;4;False;False;False
True;;8;412.5;24/04/13 17:11;180060.0;5;False;401;5;53;6;7.57;2;5;4;10.60;7;16;8;498;8;0.02;3;7;11.213.440.000.000.000;5;4;0;5;False;False;False
True;;8;412.6;04/02/14 03:46;29766960.0;6;False;7319;1;618;1;11.84;8;8;2;77.25;1;247;1;2673;1;1.52;8;1;16.215.937.500.000.000;8;1;0;6;True;True;False
False;;8;412.7;04/02/14 07:31;29780460.0;7;False;368;6;61;5;6.03;5;4;5;15.25;6;24;6;2669;2;0.03;4;5;10.051.575;3;6;0;7;False;False;False
False;;8;412.8;04/02/14 09:06;29786160.0;8;False;1351;2;205;2;6.59;4;12;1;17.08;5;39;2;2666;3;0.19;7;2;37.788.712;7;2;0;8;False;True;False
True;413;2;413.1;24/04/13 16:52;523200.0;1;True;407;1;61;1;6.67;1;4;1;15.25;2;34;1;255;1;0.03;2;1;10.759.575.000.000.000;2;1;0;1;False;False;False
False;;2;413.2;24/04/13 17:47;526500.0;2;False;33;2;7;2;4.71;2;1;2;7.00;1;7;2;254;2;0.00;1;2;6.974.000.000.000.000;1;2;0;2;False;False;False
False;414;1;414.1;24/04/13 19:04;124740.0;1;False;2232;1;173;1;12.90;1;5;1;34.60;1;84;1;263;1;0.18;1;1;2.546.704;1;1;0;1;False;True;False
True;415;3;415.1;24/04/13 17:36;2220.0;1;True;72;2;14;2;5.14;3;1;3;14.00;3;14;2;536;1;0.00;1;2;21.407.000.000.000.000;2;2;0;1;False;False;True
False;;3;415.2;25/04/13 07:11;51120.0;2;False;193;1;35;1;5.51;2;5;1;7.00;1;15;1;534;2;0.01;3;1;541.74;3;1;0;2;False;False;True
False;;3;415.3;25/04/13 09:44;60300.0;3;False;60;3;9;3;6.67;1;2;2;4.50;2;8;3;532;3;0.00;2;3;151365;1;3;0;3;False;False;True
False;416;1;416.1;26/04/13 11:13;246180.0;1;False;342;1;62;1;5.52;1;3;1;20.67;1;34;1;169;1;0.04;1;1;9.482.713;1;1;0;1;False;False;False
True;417;6;417.1;19/04/13 10:21;30960.0;1;False;512;3;75;3;6.83;2;5;4;15.00;3;32;3;424;1;0.04;4;3;13.590.600.000.000.000;4;3;0;1;True;False;False
True;;6;417.2;21/04/13 22:27;247320.0;2;False;274;5;51;5;5.37;6;4;5;12.75;5;34;2;407;2;0.02;2;5;6.973.824.999.999.990;2;5;0;2;False;False;False
False;;6;417.3;23/04/13 03:14;350940.0;3;False;431;4;66;4;6.53;3;6;2;11.00;6;21;5;396;3;0.03;3;4;11.451.000.000.000.000;3;4;0;3;True;False;False
False;;6;417.4;23/04/13 11:03;379080.0;4;False;665;2;118;2;5.64;5;8;1;14.75;4;26;4;390;4;0.12;6;1;17.011.625.000.000.000;5;2;0;4;False;False;False
False;;6;417.5;26/04/13 05:47;619320.0;5;False;1195;1;160;1;7.47;1;6;3;26.67;1;59;1;373;5;0.11;5;2;31.572.113;6;1;0;5;False;True;False
False;;6;417.6;26/04/13 15:54;655740.0;6;False;206;6;34;6;6.06;4;2;6;17.00;2;19;6;357;6;0.01;1;6;592.84;1;6;0;6;False;False;False
False;418;2;418.1;05/04/13 13:27;4020.0;1;False;231;1;41;1;5.63;1;4;1;10.25;2;15;1;371;1;0.01;1;1;6.020.074.999.999.990;2;1;0;1;False;False;False
True;;2;418.2;30/04/13 13:12;342480.0;2;True;93;2;17;2;5.47;2;2;2;8.50;1;13;2;257;2;0.01;2;2;24.732.500.000.000.000;1;2;0;2;False;False;False
False;419;3;419.1;24/04/13 13:55;18240.0;1;False;226;3;40;2;5.65;2;2;3;20.00;1;35;1;239;1;0.02;2;2;594.01;1;3;0;1;False;False;False
False;;3;419.2;24/04/13 23:26;52500.0;2;False;264;1;47;1;5.62;3;3;1;15.67;2;22;2;236;2;0.03;3;1;6.985.213;3;1;0;2;False;False;False
False;;3;419.3;30/04/13 17:24;549180.0;3;False;260;2;35;3;7.43;1;3;2;11.67;3;20;3;211;3;0.01;1;3;6.969.612.999.999.990;2;2;0;3;True;False;False
False;420;4;420.1;21/03/13 11:27;3120.0;1;False;411;1;75;1;5.48;3;5;1;15.00;3;26;1;451;1;0.05;4;1;1016.86;4;1;0;1;False;False;False
False;;4;420.2;21/03/13 15:45;18600.0;2;False;266;2;45;2;5.91;2;3;2;15.00;4;21;2;448;2;0.02;3;2;7.690.600.000.000.000;3;2;0;2;False;False;False
True;;4;420.3;22/03/13 11:07;88320.0;3;True;95;3;15;3;6.33;1;2;3;7.50;1;13;3;426;3;0.00;1;3;223335;2;3;0;3;False;False;False
False;;4;420.4;02/05/13 07:40;3812100.0;4;False;19;4;5;4;3.80;4;1;4;5.00;2;5;4;273;4;0.00;2;4;33.56;1;4;0;4;False;False;False
False;421;3;421.1;24/04/13 15:40;103920.0;1;False;179;2;36;2;4.97;2;3;1;12.00;2;19;2;192;1;0.02;2;1;3.902.900.000.000.000;2;2;0;1;False;False;False
False;;3;421.2;02/05/13 08:24;6661440.0;3;False;49;3;11;3;4.45;3;1;3;11.00;3;11;3;183;2;0.00;1;3;106.7;1;3;0;2;False;True;False
False;;3;421.3;02/05/13 08:36;6660720.0;2;False;273;1;38;1;7.18;1;2;2;19.00;1;25;1;182;3;0.02;3;2;735.22;3;1;0;3;True;True;False
False;422;5;422.1;26/04/13 09:37;106140.0;1;False;756;3;134;3;5.64;3;8;1;16.75;4;28;3;446;1;0.09;3;3;20.323.425.000.000.000;3;3;0;1;False;False;False
False;;5;422.2;30/04/13 12:32;462240.0;2;False;114;5;18;5;6.33;1;1;5;18.00;3;18;5;429;2;0.01;1;5;345.43;1;5;0;2;False;False;False
False;;5;422.3;30/04/13 17:21;479580.0;3;False;443;4;77;4;5.75;2;7;2;11.00;5;24;4;426;3;0.05;2;4;10.743.000.000.000.000;2;4;0;3;False;False;False
False;;5;422.4;01/05/13 11:25;9477780.0;5;False;2223;1;187;2;11.89;4;6;3;31.17;2;99;2;425;4;0.27;4;2;41.501.663;4;2;0;4;False;True;False
False;;5;422.5;02/05/13 11:24;6799440.0;4;False;2115;2;200;1;10.57;5;5;4;40.00;1;116;1;416;5;0.51;5;1;5.404.410.000.000.000;5;1;0;5;False;True;False
False;423;4;423.1;02/05/13 07:59;2661660.0;1;False;127;4;14;4;9.07;1;3;3;4.67;2;8;4;460;1;0.00;1;4;35.203.130.000.000.000;1;4;0;1;True;False;False
False;;4;423.2;02/05/13 11:40;2674920.0;2;False;422;1;67;1;6.30;3;4;1;16.75;3;28;1;459;2;0.04;4;1;10.293.425.000.000.000;4;1;0;2;True;False;False
True;;4;423.3;02/05/13 13:38;2682000.0;3;True;306;2;45;2;6.80;2;4;2;11.25;4;26;2;454;3;0.02;3;2;8.737.975;3;2;0;3;True;False;False
False;;4;423.4;02/05/13 14:12;2684040.0;4;False;198;3;19;3;10.42;4;2;4;9.50;1;13;3;450;4;0.01;2;3;519115;2;3;0;4;True;True;False
False;424;5;424.1;26/04/13 09:44;94800.0;1;False;534;2;97;2;5.51;4;6;2;16.17;3;41;2;571;1;0.07;4;2;14.185.163.000.000.000;4;2;0;1;False;False;False
False;;5;424.2;29/04/13 00:13;319740.0;2;False;264;5;45;5;5.87;3;3;4;15.00;4;35;3;557;2;0.02;1;5;757.26;1;5;0;2;False;False;False
False;;5;424.3;30/04/13 15:31;461220.0;3;False;1494;1;185;1;8.08;1;16;1;11.56;5;66;1;548;3;0.16;5;1;26.439.184;5;1;0;3;False;True;False
False;;5;424.4;03/05/13 04:01;4418580.0;5;False;297;4;55;4;5.40;5;6;3;9.17;1;15;5;534;4;0.03;2;3;8.139.862.999.999.990;2;4;0;4;False;False;False
False;;5;424.5;03/05/13 09:55;4397340.0;4;False;447;3;67;3;6.67;2;3;5;22.33;2;26;4;532;5;0.03;3;4;11.377.187.000.000.000;3;3;0;5;True;False;False
False;425;1;425.1;03/05/13 12:13;22320.0;1;False;734;1;97;1;7.57;1;3;1;32.33;1;68;1;177;1;0.04;1;1;16.018.187.000.000.000;1;1;0;1;False;True;False
True;426;2;426.1;03/05/13 12:22;14160.0;1;True;1269;1;195;1;6.51;1;7;1;27.86;2;42;1;195;1;0.25;2;1;36.060.754;2;1;0;1;True;False;False
False;;2;426.2;03/05/13 12:28;14520.0;2;False;37;2;6;2;6.17;2;2;2;3.00;1;3;2;194;2;0.00;1;2;91.78;1;2;0;2;False;False;False
False;428;1;428.1;03/05/13 15:05;2423160.0;1;False;69;1;13;1;5.31;1;1;1;13.00;1;13;1;196;1;0.00;1;1;166.48;1;1;0;1;False;False;False
True;429;2;429.1;03/05/13 14:48;17220.0;1;True;273;1;39;1;7.00;1;2;1;19.50;2;28;1;541;1;0.01;2;1;7.354.150.000.000.000;2;1;0;1;True;False;False
True;;2;429.2;04/05/13 01:38;2648220.0;2;False;37;2;8;2;4.62;2;2;2;4.00;1;7;2;537;2;0.00;1;2;6.857.000.000.000.000;1;2;0;2;False;False;False
True;430;2;430.1;03/05/13 15:05;2429100.0;1;False;261;1;40;1;6.53;1;3;1;13.33;2;27;1;718;1;0.02;2;1;7.448.087;2;1;0;1;False;False;False
False;;2;430.2;06/05/13 07:48;10351680.0;2;False;52;2;9;2;5.78;2;1;2;9.00;1;9;2;708;2;0.00;1;2;129.52;1;2;0;2;False;False;False
